time,lat,lon,depth,RMS,Nphs,Gap,Dist,errH,errZ,Mamp,Mdur,expect_lat,expect_lon,expect_z,EllipsoidAz1,EllipsoidDip1,EllipsoidLen1,EllipsoidAz2,EllipsoidDip2,EllipsoidLen2,EllipsoidLen3,minHorUnc,maxHorUnc,azMaxHorUnc,pdfVolume,mech_strike,mech_dip,mech_rake,mech_misfit,mech_Nobs,publicId,x,y,disloc,along_stk_disloc
1995-12-28 01:14:02.279774,40.3185,-124.6368,19.2828,0.071836,16,244.0,28.9996,7.34998,5.6843452,2.7,-9.9,40.3189,-124.6553,20.4361,177.613,6.64147,2.36864,295.347,75.9528,6.96595,9.195974,2.00937,7.34998,86.9594,175.8849,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30092922,52.119017242082556,-8.86922534693752,73,65.74163917963892
1995-12-28 10:21:25.587537,40.3171,-124.6423,18.3859,0.0516741,10,275.0,29.4057,9.09355,6.7513657,2.49,-9.9,40.32,-124.6734,19.8752,7.93709,-10.6421,3.28254,199.926,-79.1262,8.48304,11.26935,2.89503,9.09355,98.137,163.9085,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30092938,51.65261882464464,-9.027906705849281,73,65.29438246012808
1996-01-02 22:29:18.186131,40.3023,-124.4322,11.8355,0.0278179,5,262.0,12.1711,0.621775,0.6003703,1.55,-9.9,40.3024,-124.4322,11.7948,160.265,-12.4769,0.450307,237.259,45.4861,0.655346,0.8552203,0.376101,0.621775,75.2457,0.557455,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30093358,69.52520931991403,-10.52737063275285,56,83.2258016946289
1996-01-04 23:45:53.629672,40.3162,-124.439,6.5904,0.169403,7,261.0,13.4825,0.325423,0.410038,1.69,-9.9,40.3161,-124.4393,6.5393,155.498,-6.151,0.211685,243.666,16.5182,0.390949,0.5197225,0.175338,0.325423,67.2093,0.09292514,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30093510,68.93298197246345,-8.989263557108362,36,82.4760426615952
1996-01-05 00:52:50.149847,40.3166,-124.439,6.5264,0.0281116,5,263.0,19.6801,0.321013,0.42445034,1.94,-9.9,40.3162,-124.4392,6.5473,158.088,-4.85459,0.208002,247.389,8.1719,0.394451,0.5298422,0.171093,0.321013,68.8444,0.09679273,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30093515,68.93257496577411,-8.944848270804815,36,82.47099522290819
1996-01-06 00:00:13.199750,40.3162,-124.439,6.5904,0.028718,8,263.0,19.7155,0.323905,0.4084914,2.38,-9.9,40.3161,-124.4392,6.5404,155.135,-5.0981,0.20908,243.758,15.0771,0.391561,0.5152076,0.171897,0.323905,66.3797,0.09128529,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30093571,68.93298197246345,-8.989263557108362,36,82.4760426615952
1996-01-14 03:50:43.728131,40.3393,-124.3597,19.3469,0.0682322,8,210.0,11.1196,20.6282,6.512997,1.94,-9.9,40.3185,-124.6085,21.7819,176.115,-0.458153,2.8436,249.55,88.3934,8.04256,25.56381,2.29584,20.6282,86.1263,260.7842,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30094370,75.64726026711719,-6.359465560173836,77,88.87865069390037
1996-01-17 20:12:02.948689,40.3258,-124.2747,14.2859,0.0100937,4,144.0,9.17545,42.0116,14.069886,1.5,-9.9,40.2495,-124.6537,26.4072,166.274,-25.6331,15.8753,343.421,-64.3391,17.7382,52.0554,13.109,42.0116,75.7506,196.4675,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30094575,82.88580728426027,-7.782292957896929,59,96.22627015448099
1996-01-29 02:07:27.059352,40.2831,-124.3931,19.1227,0.0685485,26,221.0,8.22684,3.17856,1.3956076,3.79,-9.9,40.2825,-124.3948,19.2111,349.997,-3.99366,1.35038,242.811,-76.7059,1.52541,4.021355,1.09078,3.17856,80.8627,13.14188,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095397,72.86982677737372,-12.627824900924113,77,86.77165424451945
1996-01-29 05:55:29.473618,40.3365,-124.3451,9.8656,0.0225257,4,200.0,10.391,37.9367,12.093704,1.87,-9.9,40.3046,-124.798,14.7728,353.709,3.65077,10.2519,165.081,86.3076,14.9925,47.00034,8.29435,37.9367,83.6758,251.7297,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095411,76.89093410842933,-6.657781141239884,38,90.1466940290397
1996-01-29 06:00:47.717829,40.3099,-124.533,18.482,0.0655118,16,250.0,20.3113,1.86859,1.4600271,2.44,-9.9,40.3099,-124.5349,18.373,179.823,-4.1609,1.26717,261.777,62.5373,1.59316,2.469471,1.02472,1.86859,91.4282,8.672577,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095412,60.94906932284265,-9.757818541632885,74,74.61620259230864
1996-01-29 16:36:34.933493,40.2999,-124.3156,8.2561,0.0211905,4,181.0,5.87417,0.468902,0.32030517,1.14,-9.9,40.2998,-124.3156,8.2504,335.527,6.94626,0.296248,264.098,-69.0655,0.363184,0.6030946,0.240099,0.468902,63.4696,0.1109127,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095433,79.44041767926251,-10.69568512016474,38,93.10428715985434
1996-01-31 23:35:58.855913,40.3113,-124.4316,7.5193,0.0223186,5,259.0,12.6589,0.61092,0.5587113,1.75,-9.9,40.3112,-124.4311,7.4719,338.467,3.71644,0.300045,262.932,-75.424,0.688862,0.7609315,0.244385,0.61092,68.2764,0.323849,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095582,69.56697684262348,-9.527557014810306,36,83.16283142944113
1996-02-01 10:03:11.905862,40.323,-124.4119,5.8297,0.0721865,7,247.0,12.1736,9.55773,3.2206643,2.77,-9.9,40.311,-124.4967,5.24,167.248,-6.93235,1.6629,202.01,81.5813,3.90352,11.8772,1.38595,9.55773,77.7754,87.95801,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095610,71.22919611921917,-8.212731817318875,36,84.6785082375594
1996-02-01 10:36:08.861412,40.3287,-124.3826,4.2922,0.0162577,4,228.0,11.0292,22.7407,7.89393,1.64,-9.9,40.3079,-124.5414,5.4676,340.884,67.4324,9.30528,353.223,-22.097,11.0239,28.24489,8.71439,22.7407,81.3717,100.4779,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095611,73.71308840751719,-7.55580652794349,17,87.08012611302811
1996-02-02 02:32:28.103316,40.3028,-124.3928,9.8576,0.107494,10,222.0,19.7984,0.438528,0.3415999,1.81,-9.9,40.3029,-124.3927,9.858,159.725,-7.01394,0.272184,42.023,-75.176,0.417303,0.549215,0.22197,0.438528,70.6213,0.1323625,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095669,72.8741575384481,-10.440139519275807,37,86.54728589017473
1996-02-02 13:48:15.435593,40.3072,-124.5081,5.6855,0.0745133,5,282.0,18.2288,0.755421,1.6367352,2.06,-9.9,40.3075,-124.5093,5.998,353.058,-5.93286,0.585286,261.613,-13.641,0.807135,2.088248,0.489285,0.755421,93.2231,1.811591,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30095693,63.06817481387666,-10.040167631103072,35,76.75321291816442
1996-02-15 04:55:58.391779,40.2907,-124.2966,8.4643,0.064125,6,212.0,15.4708,0.343382,0.29731834,1.57,-9.9,40.2907,-124.2963,8.4674,310.94,-5.50174,0.27298,31.6121,59.2785,0.336444,0.4515286,0.220985,0.343382,42.9873,0.07822822,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30096891,81.06669127959445,-11.699988262624329,38,94.82663012738003
1996-02-15 22:22:44.621589,40.328,-124.4183,18.5781,0.0789994,7,249.0,12.9472,32.1377,12.432863,2.26,-9.9,40.34,-124.8927,22.1156,185.427,-5.775,7.46729,216.018,83.2992,15.3074,39.87373,6.12476,32.1377,95.7303,941.7439,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30097036,70.68006515274156,-7.6626749157766945,76,84.07488886534469
1996-02-20 02:39:44.713384,40.3027,-124.3202,7.4473,0.0559737,6,185.0,6.23043,1.34631,1.1109396,2.09,-9.9,40.3015,-124.3239,7.69,354.973,18.4375,0.464231,285.36,-46.2596,0.763108,2.037159,0.420796,1.34631,71.8015,0.9083523,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30097444,79.04608556973675,-10.388901871409095,38,92.68004766133552
1996-02-26 20:04:37.485595,40.3017,-124.4453,13.2209,0.0336595,11,255.0,13.1161,0.637741,0.42499566,2.38,-9.9,40.3014,-124.4451,13.2574,156.881,-39.9207,0.413266,2.53782,-47.1304,0.569244,0.8019586,0.392574,0.637741,75.5309,0.3614385,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30097857,68.4121503393895,-10.604206867222501,56,82.12687174117335
1996-03-04 03:36:51.293833,40.3031,-124.3331,7.9197,0.09661,17,198.0,6.5473,0.70436,0.46548998,2.56,-9.9,40.3025,-124.334,7.9811,44.2326,58.6618,0.345919,328.689,-8.6437,0.433485,0.9860179,0.347937,0.70436,64.2735,0.1079696,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30098361,77.94898347788912,-10.35593423149606,38,91.58550955280106
1996-03-06 21:14:53.569891,40.2988,-124.3536,6.4543,0.0545826,5,218.0,6.89153,1.9902,1.1734107,1.63,-9.9,40.298,-124.3548,6.3261,340.809,12.0007,0.478621,273.009,-60.6378,0.925165,2.714678,0.413292,1.9902,65.3806,1.721603,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30098570,76.21109969151017,-10.851257217500438,37,89.90892142618986
1996-03-14 16:44:09.644571,40.3002,-124.3499,6.2621,0.0378012,9,214.0,6.85719,1.86376,1.1688672,1.93,-9.9,40.2983,-124.3535,6.2459,338.746,8.57027,0.685039,266.583,-63.8028,1.12484,2.486695,0.565065,1.86376,65.4306,2.531144,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30099414,76.52407878706599,-10.692610810917829,38,90.20360292442966
1996-03-18 13:10:41.302934,40.3308,-124.3744,17.2969,0.0714272,7,222.0,10.8459,33.488,9.605633,2.07,-9.9,40.327,-124.7472,20.0825,0.932026,1.00918,5.77212,329.407,-88.8161,11.8937,41.48933,4.66155,33.488,90.9218,233.5315,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30099817,74.40760791889414,-7.315760083138766,77,87.74574928786467
1996-03-18 20:48:17.865687,40.3993,-124.8376,16.1438,0.146799,11,307.0,43.2115,24.4452,15.943742,2.26,-9.9,40.3782,-125.1074,18.6817,357.556,3.75589,7.72968,338.443,-86.0257,19.7813,30.28868,6.31321,24.4452,87.5033,4908.154,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30099846,35.010316051922956,0.003931848930621464,69,47.79916375869556
1996-03-23 16:53:08.360524,40.2878,-124.3038,6.7746,0.0468147,10,167.0,4.50798,1.24849,1.2986329,1.95,-9.9,40.2864,-124.3043,6.8678,24.1363,40.9972,0.88906,304.239,-11.4095,1.10892,2.036438,0.879272,1.24849,50.8438,2.118413,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30100284,80.45794700395216,-12.028567783873475,38,94.25556652899105
1996-03-24 18:55:03.292181,40.3251,-124.2573,6.5344,0.0042301,4,226.0,9.66268,44.0249,16.955418,2.29,-9.9,40.2889,-124.9617,20.0495,339.148,87.7319,20.991,349.062,-2.23425,27.642,54.54197,22.3052,44.0249,79.0441,1360.823,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30100357,84.3653555885614,-7.843567249611127,39,97.70411824591416
1996-03-25 08:49:03.079126,40.3032,-124.3333,7.9237,0.0253379,4,225.0,18.6319,0.309181,0.22634953,2.03,-9.9,40.3031,-124.3336,7.932,66.9825,60.9405,0.222004,329.558,4.10697,0.273359,0.4193785,0.220382,0.309181,56.5143,0.04865811,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30100395,77.93186637090486,-10.345006722143177,38,91.56734397935985
1996-03-26 13:37:57.602013,40.3118,-124.5752,19.467,0.0487284,12,263.0,23.7736,0.856983,0.41017708,2.29,-9.9,40.3121,-124.5734,19.4625,186.043,28.4192,0.397065,334.656,57.6299,0.460312,1.089285,0.333493,0.856983,88.5159,0.309449,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30100477,57.36029305840857,-9.575066090746738,74,71.02798318690147
1996-03-26 14:28:43.368290,40.3244,-124.4576,19.6672,0.0428473,7,254.0,15.3046,21.3731,7.0686555,1.97,-9.9,40.3346,-124.6044,19.3519,27.3318,-76.1308,8.0519,190.735,-13.3123,15.3263,26.5309,12.1301,21.3731,101.947,221.9038,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30100480,67.34391830301718,-8.09307789022882,76,80.80200713863522
1996-04-01 22:48:05.791864,40.358,-124.3666,12.268,0.0890278,5,213.0,13.2701,34.824,8.051657,1.91,-9.9,40.3766,-124.58,13.4951,7.24084,3.01475,4.24153,327.081,-86.0579,9.81062,43.18237,3.4443,34.824,97.1128,15.80492,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30101619,75.04026321183493,-4.288927341752961,57,88.05854865388963
1996-04-06 04:51:31.420070,40.3115,-124.5118,9.9137,0.0743799,14,266.0,23.4937,0.568697,0.7334722,2.53,-9.9,40.3115,-124.5114,9.8911,145.99,-11.8199,0.423217,233.949,9.65638,0.69613,0.9301495,0.367099,0.568697,58.598,0.6057716,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30102425,62.74966666551214,-9.56533346837989,35,76.38681590542627
1996-04-07 22:44:38.527182,40.3049,-124.4975,19.9154,0.0789045,9,265.0,23.3472,0.490401,0.31489593,1.98,-9.9,40.3048,-124.4974,19.887,184.934,41.8833,0.352773,336.006,44.3051,0.381762,0.6210343,0.296123,0.490401,81.7658,0.1946654,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30102649,63.97141977428632,-10.287944344142854,75,77.67740952722043
1996-04-08 06:59:10.460935,40.3115,-124.5108,9.9137,0.100612,11,280.0,18.6214,0.584353,0.79926383,1.88,-9.9,40.3114,-124.5114,9.8646,145.361,-11.4536,0.463842,234.641,3.55097,0.722481,1.006893,0.400703,0.584353,56.633,0.7210651,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30102694,62.83466830166896,-9.564623592538688,35,76.47127769149556
1996-04-09 07:42:17.010839,40.3076,-124.4153,7.5434,0.0487497,7,253.0,11.2928,1.18433,0.84495556,2.21,-9.9,40.3078,-124.4144,7.5101,161.343,-6.57938,0.523117,32.5747,-79.5633,1.04162,1.474551,0.430487,1.18433,71.8784,0.7620059,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30102863,70.95636989157332,-9.925450280769274,36,84.58620440952947
1996-04-10 02:22:20.101305,40.3122,-124.4212,18.7543,0.101266,15,244.0,12.0031,1.87585,0.72809345,2.7,-9.9,40.3112,-124.422,18.78,347.067,54.5976,0.786922,335.846,-34.8819,1.04283,2.332471,0.779656,1.87585,69.8197,3.048361,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30102953,70.45005317449478,-9.419391562981058,76,84.02976380831028
1996-04-15 18:54:03.440186,40.3251,-124.389,16.0156,0.0267219,6,233.0,11.0381,34.463,12.000374,1.74,-9.9,40.2999,-124.8243,20.1588,356.585,4.87958,8.01753,326.182,-84.3471,14.7705,42.74145,6.52762,34.463,86.3624,309.4693,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30103551,73.17311251064629,-7.960858030620874,77,86.585447671738
1996-04-19 00:40:53.369444,40.3027,-124.3157,7.3191,0.0958616,14,218.0,6.17867,1.56112,1.2961217,2.61,-9.9,40.2994,-124.3195,7.7376,6.63496,36.9633,0.724957,303.607,-31.0774,1.22258,2.31298,0.827674,1.56112,67.5173,1.680626,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30103998,79.42863471889306,-10.384871013911164,38,93.06007982688608
1996-04-19 10:48:25.102266,40.3101,-124.4889,9.3371,0.0971854,9,292.0,16.8501,0.629453,0.86097264,2.27,-9.9,40.3103,-124.4888,9.2543,173.288,3.35086,0.455859,263.799,8.66483,0.771572,1.074056,0.370725,0.629453,82.5855,0.9047813,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30104090,64.6975388713146,-9.70429010885413,35,78.33854238756574
1996-04-22 13:36:57.270492,40.3077,-124.4344,9.6014,0.0475925,12,251.0,20.4108,0.713075,0.6261288,2.31,-9.9,40.3079,-124.4339,9.4796,169.015,-3.47535,0.357145,231.965,82.3935,0.775185,0.8848312,0.290251,0.713075,79.1289,0.474513,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30104402,69.3326568954973,-9.929492357254924,36,82.9718087951813
1996-05-02 05:13:58.048319,40.3202,-124.4283,18.2578,0.0614129,7,256.0,13.0207,25.802,7.663778,1.93,-9.9,40.3085,-124.659,20.1172,358.455,-5.70205,5.05286,2.23503,84.2856,9.52613,31.96581,4.12973,25.802,88.4898,194.8988,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30105153,69.83830550092075,-8.536717019949549,76,83.32910273895175
1996-05-04 21:03:21.048295,40.2926,-124.3031,5.8937,0.0209917,4,167.0,5.04256,25.1338,13.155211,1.44,-9.9,40.2776,-124.3857,9.0327,119.797,-83.811,16.04,203.311,0.701819,25.565,31.26978,20.6348,25.1338,113.14,29.25017,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30105346,80.51176717761925,-11.494954259939082,38,94.25331406847981
1996-05-06 03:18:24.732078,40.397,-125.2476,5.3813,0.200794,22,275.0,77.6098,13.1505,16.03121,2.85,-9.9,40.3935,-125.1921,18.5501,183.651,-0.0154712,4.59765,273.647,11.4205,16.1223,19.99817,3.71118,13.1505,93.6523,3160.393,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30105497,0.20375344962749714,-0.33312413500919774,22,13.21850709224262
1996-05-10 09:42:55.154215,40.3087,-124.5026,6.8387,0.0826236,11,266.0,17.8556,1.10553,1.1807976,2.13,-9.9,40.3087,-124.5016,6.8459,168.648,-2.40018,0.817414,257.274,29.7715,1.32119,1.507552,0.661048,1.10553,79.1011,1.934592,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30105858,63.534306802735465,-9.869674084794475,35,77.1989699588234
1996-05-16 10:17:02.889516,40.3063,-124.3887,7.6795,0.0622133,7,239.0,9.4646,0.497464,0.38557053,1.53,-9.9,40.3062,-124.3871,7.6291,356.268,15.3209,0.263985,177.897,74.6732,0.489954,0.616296,0.230555,0.497464,86.3209,0.1313853,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30106381,73.21892313684344,-10.048121978557695,37,86.84918583544342
1996-05-16 11:29:27.651763,40.3063,-124.3887,7.6795,0.0478939,15,238.0,9.4646,0.452023,0.3942051,2.28,-9.9,40.3063,-124.3882,7.6261,350.952,10.522,0.243443,303.745,-74.709,0.491829,0.5624547,0.20646,0.452023,80.3556,0.1085142,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30106392,73.21892313684344,-10.048121978557695,37,86.84918583544342
1996-05-25 15:25:33.932796,40.3098,-124.5514,19.7873,0.0422606,12,272.0,21.7822,0.696515,0.31444457,2.41,-9.9,40.3098,-124.5516,19.7526,226.601,72.6075,0.349268,180.874,-12.3342,0.388,0.8791886,0.311767,0.696515,93.6758,0.2717097,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30107183,59.38508546288564,-9.78143790992826,74,73.06325529585007
1996-06-08 04:57:48.255190,40.3544,-124.353,15.2389,0.0330777,4,203.0,12.4982,0.532288,0.49322742,1.74,-9.9,40.3544,-124.3536,15.2034,6.9848,20.9402,0.386122,298.705,-44.0421,0.558007,0.7239123,0.338914,0.532288,88.4885,0.3673136,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30108737,76.19952732988803,-4.677035593768685,77,89.25203056097293
1996-06-09 19:43:36.388230,40.2788,-124.4114,8.232,0.0216353,7,243.0,9.4315,3.81464,2.1995986,1.87,-9.9,40.2783,-124.4192,8.1663,182.159,54.2574,2.23793,327.608,30.6577,2.9063,4.874888,2.20475,3.81464,69.4601,10.3137,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30108946,71.31818412842202,-13.120197415392996,37,85.27997859864243
1996-06-15 23:40:33.704666,40.3575,-124.4954,16.5762,0.0819884,7,278.0,18.7578,1.26194,0.7827041,1.63,-9.9,40.3574,-124.4969,16.5252,173.574,-4.44082,0.822097,246.001,75.5748,0.919982,1.593455,0.664118,1.26194,84.5544,2.477001,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30109862,64.10013086528258,-4.445780825790242,75,77.19474315066122
1996-06-16 22:53:57.734069,40.332,-124.4208,10.0418,0.0743604,10,249.0,13.4159,2.07911,1.3515543,1.99,-9.9,40.3321,-124.4211,9.7893,353.684,6.20155,0.730188,325.935,-83.0001,1.67871,2.578105,0.603988,2.07911,83.4627,2.971129,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30109932,70.4634525829571,-7.22051632291296,56,83.81324476364942
1996-06-18 21:44:23.338574,40.2995,-124.387,17.8254,0.130661,18,238.0,8.84631,0.990573,0.94690895,2.75,-9.9,40.2986,-124.3873,18.2006,352.049,13.6862,0.7648,277.231,-47.0823,1.08464,1.321924,0.639016,0.990573,77.6707,1.652605,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30110148,73.37079656817505,-10.80176931331823,77,87.07900488597568
1996-06-22 06:09:01.504682,40.2965,-124.3465,17.0086,0.0387457,9,213.0,6.35295,6.18422,2.282579,1.91,-9.9,40.2944,-124.3505,17.1767,332.741,19.6951,1.79403,299.354,-66.7951,2.45439,7.810337,1.52095,6.18422,58.6522,7.763302,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30110703,76.8173207785535,-11.100501950819314,78,90.53787473963979
1996-06-27 22:44:05.056990,40.3181,-124.6839,15.5352,0.0919364,16,246.0,32.8523,1.61212,1.448873,2.59,-9.9,40.3189,-124.6813,15.8235,209.467,36.6939,1.05732,323.133,28.3091,1.24332,2.433194,0.946005,1.61212,83.2544,6.16591,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30111366,48.1160873589739,-8.94032846609096,72,61.76807006504206
1996-06-28 00:06:16.393779,40.325,-124.6121,18.3219,0.0681326,9,293.0,27.2073,13.3983,5.3961525,2.45,-9.9,40.3249,-124.6474,17.1852,175.085,-7.16828,3.52684,240.223,73.346,5.21657,17.12427,2.8748,13.3983,86.9029,126.4388,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30111369,54.213158852264954,-8.132622733312958,73,67.74731292372599
1996-07-02 19:24:45.508863,40.3105,-124.5496,19.7873,0.049579,17,237.0,21.6605,0.448324,0.26367438,2.78,-9.9,40.3107,-124.5485,19.7513,43.9541,-75.6393,0.314856,355.429,9.6237,0.33141,0.5619096,0.267134,0.448324,87.3342,0.1241695,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30111805,59.537477724827674,-9.7025008118692,74,73.2065615634812
1996-07-11 12:33:12.251260,40.286,-124.2759,8.9848,0.0813118,12,133.0,5.09609,1.5796,1.0679252,2.66,-9.9,40.2821,-124.2787,9.2588,109.581,39.9897,1.17504,142.711,-44.9533,1.28515,2.012518,0.989486,1.5796,33.6819,2.335708,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30112665,82.83246406497537,-12.20268574887849,39,96.63527602041344
1996-07-18 14:33:55.055884,40.3119,-124.5487,19.7873,0.0623121,18,251.0,25.5459,0.471463,0.2810165,2.28,-9.9,40.3112,-124.5487,19.7562,104.147,-75.7448,0.327685,357.788,-4.09289,0.350071,0.5957264,0.28248,0.471463,86.7253,0.156679,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30113668,59.612748848069856,-9.546440408293918,74,73.26510758947185
1996-07-26 12:09:13.982362,40.3364,-124.2902,15.7594,0.0222455,5,157.0,10.0223,35.495,10.80469,1.78,-9.9,40.2682,-124.7163,18.2304,165.744,-30.1759,8.92722,351.546,-59.6961,14.4328,44.01235,8.55206,35.495,77.1372,273.4831,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30114490,81.55582565709643,-6.619705782380644,78,94.78205085495763
1996-07-26 14:08:14.650121,40.2951,-124.3547,13.0367,0.106539,6,221.0,6.6104,7.48042,3.9315026,1.34,-9.9,40.3057,-124.3418,11.7725,21.9752,-62.4544,4.74615,191.615,-27.1613,5.15705,9.285754,4.09543,7.48042,103.914,4.142584,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30114505,76.12173693341636,-11.263042296247585,57,89.86309146811304
1996-07-26 17:49:48.967465,40.2828,-124.2832,8.9848,0.0647897,4,141.0,4.47571,1.12801,1.2674893,1.77,-9.9,40.2838,-124.2813,8.6865,38.0937,40.7219,0.592646,311.724,-4.20675,0.612715,2.016682,0.494378,1.12801,46.6456,0.8315891,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30114529,82.21561417615912,-12.564811964621047,39,96.05965779667069
1996-07-26 19:48:56.237308,40.3336,-124.411,7.5594,0.0192834,4,244.0,12.9654,41.5224,17.885044,2.02,-9.9,40.4463,-124.6774,20.623,151.877,67.7804,17.7942,312.079,21.024,37.5342,51.73423,28.707,41.5224,46.5581,285.1804,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30114538,71.2945239359901,-7.035001000940528,36,84.6203717893357
1996-07-30 15:20:27.511516,40.3049,-124.4289,11.2029,0.032475,10,245.0,12.0772,0.53973,0.44912878,2.48,-9.9,40.3052,-124.4284,11.1766,168.688,-4.83401,0.345268,241.575,73.9652,0.54766,0.6768177,0.280244,0.53973,79.2836,0.2768062,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/30115045,69.80307253591991,-10.236073211918804,56,83.47169387511057
1996-08-02 18:47:29.937026,40.3357,-124.6968,19.443,0.0916387,23,251.0,34.2021,1.56497,1.6994711,2.25,-9.9,40.3325,-124.6982,19.1497,192.531,30.8007,1.32527,296.941,22.6584,1.58964,2.470485,1.19588,1.56497,67.608,10.01251,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/474301,47.00743942886439,-6.992966166890908,72,60.461940635732695
1996-08-08 22:36:54.460791,40.2992,-124.4517,19.5951,0.0584804,12,257.0,13.4806,0.558972,0.35879776,2.03,-9.9,40.299,-124.4515,19.5773,185.095,53.0027,0.427017,354.231,36.5006,0.467303,0.6942023,0.365925,0.558972,88.4451,0.3014659,-999.0,-99.0,-99.0,-1.0,-1, quakeml:NC/Event/NC/474883,67.87056795017008,-10.886731667135454,76,81.61778808011869
