dt: 0.01
Time[s]     Moment_Rate [Nm/s]
    4.29		3.4748e+18
    4.30		3.4993e+18
    4.31		3.5238e+18
    4.32		3.5484e+18
    4.33		3.5729e+18
    4.34		3.5973e+18
    4.35		3.6218e+18
    4.36		3.6462e+18
    4.37		3.6706e+18
    4.38		3.6950e+18
    4.39		3.7193e+18
    4.40		3.7436e+18
    4.41		3.7678e+18
    4.42		3.7920e+18
    4.43		3.8162e+18
    4.44		3.8403e+18
    4.45		3.8644e+18
    4.46		3.8884e+18
    4.47		3.9123e+18
    4.48		3.9362e+18
    4.49		3.9600e+18
    4.50		3.9838e+18
    4.51		4.0075e+18
    4.52		4.0311e+18
    4.53		4.0547e+18
    4.54		4.0782e+18
    4.55		4.1016e+18
    4.56		4.1250e+18
    4.57		4.1482e+18
    4.58		4.1714e+18
    4.59		4.1945e+18
    4.60		4.2176e+18
    4.61		4.2405e+18
    4.62		4.2634e+18
    4.63		4.2862e+18
    4.64		4.3089e+18
    4.65		4.3315e+18
    4.66		4.3540e+18
    4.67		4.3764e+18
    4.68		4.3987e+18
    4.69		4.4210e+18
    4.70		4.4431e+18
    4.71		4.4651e+18
    4.72		4.4870e+18
    4.73		4.5087e+18
    4.74		4.5304e+18
    4.75		4.5519e+18
    4.76		4.5733e+18
    4.77		4.5946e+18
    4.78		4.6157e+18
    4.79		4.6367e+18
    4.80		4.6575e+18
    4.81		4.6782e+18
    4.82		4.6987e+18
    4.83		4.7191e+18
    4.84		4.7393e+18
    4.85		4.7593e+18
    4.86		4.7792e+18
    4.87		4.7989e+18
    4.88		4.8184e+18
    4.89		4.8378e+18
    4.90		4.8570e+18
    4.91		4.8760e+18
    4.92		4.8947e+18
    4.93		4.9133e+18
    4.94		4.9317e+18
    4.95		4.9499e+18
    4.96		4.9678e+18
    4.97		4.9855e+18
    4.98		5.0030e+18
    4.99		5.0203e+18
    5.00		5.0373e+18
    5.01		5.0541e+18
    5.02		5.0706e+18
    5.03		5.0868e+18
    5.04		5.1028e+18
    5.05		5.1186e+18
    5.06		5.1340e+18
    5.07		5.1492e+18
    5.08		5.1641e+18
    5.09		5.1787e+18
    5.10		5.1930e+18
    5.11		5.2070e+18
    5.12		5.2208e+18
    5.13		5.2342e+18
    5.14		5.2473e+18
    5.15		5.2601e+18
    5.16		5.2726e+18
    5.17		5.2847e+18
    5.18		5.2965e+18
    5.19		5.3080e+18
    5.20		5.3192e+18
    5.21		5.3300e+18
    5.22		5.3405e+18
    5.23		5.3506e+18
    5.24		5.3604e+18
    5.25		5.3698e+18
    5.26		5.3789e+18
    5.27		5.3876e+18
    5.28		5.3960e+18
    5.29		5.4040e+18
    5.30		5.4116e+18
    5.31		5.4188e+18
    5.32		5.4257e+18
    5.33		5.4322e+18
    5.34		5.4384e+18
    5.35		5.4441e+18
    5.36		5.4495e+18
    5.37		5.4545e+18
    5.38		5.4592e+18
    5.39		5.4634e+18
    5.40		5.4673e+18
    5.41		5.4709e+18
    5.42		5.4740e+18
    5.43		5.4768e+18
    5.44		5.4792e+18
    5.45		5.4812e+18
    5.46		5.4829e+18
    5.47		5.4843e+18
    5.48		5.4853e+18
    5.49		5.4859e+18
    5.50		5.4862e+18
    5.51		5.4862e+18
    5.52		5.4858e+18
    5.53		5.4852e+18
    5.54		5.4842e+18
    5.55		5.4829e+18
    5.56		5.4812e+18
    5.57		5.4793e+18
    5.58		5.4771e+18
    5.59		5.4746e+18
    5.60		5.4718e+18
    5.61		5.4687e+18
    5.62		5.4654e+18
    5.63		5.4618e+18
    5.64		5.4580e+18
    5.65		5.4539e+18
    5.66		5.4496e+18
    5.67		5.4451e+18
    5.68		5.4403e+18
    5.69		5.4354e+18
    5.70		5.4302e+18
    5.71		5.4249e+18
    5.72		5.4193e+18
    5.73		5.4136e+18
    5.74		5.4077e+18
    5.75		5.4017e+18
    5.76		5.3955e+18
    5.77		5.3892e+18
    5.78		5.3828e+18
    5.79		5.3762e+18
    5.80		5.3695e+18
    5.81		5.3628e+18
    5.82		5.3559e+18
    5.83		5.3489e+18
    5.84		5.3419e+18
    5.85		5.3348e+18
    5.86		5.3276e+18
    5.87		5.3204e+18
    5.88		5.3132e+18
    5.89		5.3059e+18
    5.90		5.2987e+18
    5.91		5.2914e+18
    5.92		5.2841e+18
    5.93		5.2768e+18
    5.94		5.2696e+18
    5.95		5.2623e+18
    5.96		5.2551e+18
    5.97		5.2480e+18
    5.98		5.2409e+18
    5.99		5.2339e+18
    6.00		5.2269e+18
    6.01		5.2200e+18
    6.02		5.2132e+18
    6.03		5.2065e+18
    6.04		5.1999e+18
    6.05		5.1933e+18
    6.06		5.1869e+18
    6.07		5.1805e+18
    6.08		5.1743e+18
    6.09		5.1682e+18
    6.10		5.1622e+18
    6.11		5.1563e+18
    6.12		5.1505e+18
    6.13		5.1449e+18
    6.14		5.1393e+18
    6.15		5.1339e+18
    6.16		5.1287e+18
    6.17		5.1235e+18
    6.18		5.1185e+18
    6.19		5.1136e+18
    6.20		5.1088e+18
    6.21		5.1042e+18
    6.22		5.0997e+18
    6.23		5.0953e+18
